customerID,Contract,tenure,MonthlyCharges,InternetService,churn_probability,risk_tier
8148-WOCMK,Two year,8,19.6,No,0.08325096637928474,Low
0739-UUAJR,Two year,72,53.8,DSL,0.08316316886810196,Low
5126-RCXYW,Two year,54,46.0,DSL,0.08297870287582754,Low
9361-YNQWJ,One year,64,24.4,No,0.0829062515035216,Low
1069-QJOEE,One year,25,19.9,No,0.08290404892654746,Low
1982-FEBTD,Two year,23,25.6,No,0.08287672338244571,Low
7054-DMVAS,Two year,54,65.3,DSL,0.08251636405912184,Low
2451-YMUXS,Two year,67,64.55,DSL,0.08237526227265271,Low
2229-DPMBI,Two year,8,19.5,No,0.08235726162954121,Low
7340-KEFQE,Two year,51,34.2,DSL,0.08227350481322884,Low
5038-ETMLM,Two year,72,113.65,Fiber optic,0.08226353738807818,Low
0064-SUDOG,Two year,12,20.3,No,0.08183414144169054,Low
5656-MJEFC,Two year,42,48.15,DSL,0.0817950695415643,Low
9359-JANWS,Two year,65,58.9,DSL,0.08175948284499901,Low
8592-PLTMQ,One year,64,24.7,No,0.08172356437598381,Low
3705-PSNGL,One year,45,20.4,No,0.08165974025552292,Low
6723-CEGQI,Two year,65,45.25,DSL,0.08159075583624974,Low
1813-JLKWR,One year,64,19.8,No,0.08158072250758833,Low
3525-DVKFN,Two year,17,19.4,No,0.08147521906034196,Low
5135-RDDQL,Two year,63,50.65,DSL,0.08128441226239926,Low
1043-YCUTE,Two year,56,25.15,No,0.08108240531558514,Low
2296-DKZFP,Two year,65,71.0,DSL,0.08101862794251737,Low
8221-HVAYI,Two year,35,69.15,DSL,0.08101098632526545,Low
4213-HKBJO,Two year,33,25.7,No,0.08082939681163369,Low
8069-RHUXK,Two year,67,35.7,DSL,0.08070676257771534,Low
8207-DMRVL,Two year,72,114.55,Fiber optic,0.08068680214173503,Low
1333-PBMXB,One year,54,24.75,No,0.08066664240577939,Low
2040-LDIWQ,Two year,65,84.2,DSL,0.08052527098484215,Low
8338-QIUNR,Two year,72,66.5,DSL,0.08048468768858562,Low
3745-HRPHI,Two year,66,54.65,DSL,0.08032476797979413,Low
5846-NEQVZ,Two year,71,70.85,DSL,0.08015406623190965,Low
2320-TZRRH,One year,20,19.5,No,0.08014578341305491,Low
7527-QNRUS,Two year,17,25.15,No,0.07998283403483347,Low
3283-WCWXT,Two year,6,25.4,No,0.07982351380394612,Low
8606-CIQUL,Two year,72,115.75,Fiber optic,0.0797943832867186,Low
7137-NAXML,One year,23,20.15,No,0.07976164514974306,Low
1790-NESIO,Two year,13,20.4,No,0.07973982739580388,Low
6650-BWFRT,Two year,72,117.15,Fiber optic,0.0796909645612935,Low
5696-EXCYS,Two year,17,19.45,No,0.07958537020298079,Low
9258-CNWAC,Two year,71,113.65,Fiber optic,0.07927162840991465,Low
2040-XBAVJ,Two year,72,114.45,Fiber optic,0.07915657012352816,Low
2121-JAFOM,Two year,72,115.55,Fiber optic,0.07914061685429813,Low
1345-ZUKID,One year,14,19.35,No,0.07904231573915231,Low
0420-TXVSG,Two year,66,66.1,DSL,0.07899552029794102,Low
4664-NJCMS,Two year,33,59.55,DSL,0.07896607227275,Low
6119-SPUDB,Two year,46,38.25,DSL,0.07883217085697818,Low
6518-KZXCB,Two year,22,25.25,No,0.07860056840049134,Low
8746-BFOAJ,One year,21,20.5,No,0.0784834974219352,Low
7452-FOLON,One year,39,25.45,No,0.07838214518122456,Low
6609-MXJHJ,Two year,30,25.1,No,0.07815778444590475,Low
2162-FRZAA,Two year,63,39.35,DSL,0.07800931264317293,Low
9481-WHGWY,Two year,70,75.35,DSL,0.07800896179850968,Low
1506-YJTYT,Two year,45,73.85,DSL,0.07778891001427815,Low
5158-RIVOP,Two year,11,20.9,No,0.07766756040447993,Low
8499-BRXTD,One year,18,20.1,No,0.07760466013837518,Low
3352-RICWQ,Two year,9,19.75,No,0.07748277426357612,Low
3831-YCPUO,Two year,72,109.5,Fiber optic,0.07743916429736283,Low
5181-OABFK,Two year,56,61.3,DSL,0.07743823597403213,Low
2560-QTSBS,One year,72,23.3,No,0.07739156979780004,Low
5227-JSCFE,Two year,71,46.35,DSL,0.0773811308274241,Low
3549-ZTMNH,Two year,12,24.0,No,0.077221194548328,Low
6625-IUTTT,Two year,67,65.55,DSL,0.07719037167401785,Low
8390-FESFV,Two year,62,84.5,DSL,0.07717913592146255,Low
1697-LYYYX,One year,61,19.1,No,0.077118838838087,Low
8242-PDSGJ,Two year,70,39.15,DSL,0.07694807814408296,Low
8908-SLFCJ,Two year,21,20.85,No,0.07688069852721854,Low
5647-URDKA,Two year,8,19.7,No,0.07680310341189918,Low
1074-WVEVG,One year,59,20.35,No,0.0767271902663077,Low
7446-SFAOA,One year,37,19.85,No,0.07667768939383307,Low
2589-AYCRP,One year,50,19.75,No,0.07660389588637402,Low
5310-NOOVA,Two year,46,19.95,No,0.07644791790333852,Low
0017-DINOC,Two year,54,45.2,DSL,0.07643211798023535,Low
2788-CJQAQ,One year,13,19.45,No,0.07623475884016229,Low
7622-FWGEW,Two year,56,85.65,DSL,0.07620653546252568,Low
9621-OUPYD,One year,25,20.2,No,0.07597621869675296,Low
5130-YPIRV,Two year,62,72.0,DSL,0.07590976966509434,Low
6048-NJXHX,Two year,41,19.75,No,0.07590188141567009,Low
2878-DHMIN,One year,35,19.9,No,0.07587422821512972,Low
3200-MNQTF,Two year,67,70.9,DSL,0.07581243946645237,Low
9617-UDPEU,One year,22,19.25,No,0.07570574179448276,Low
8763-KIAFH,One year,27,20.55,No,0.07553013088077867,Low
7349-ALMUX,Two year,37,65.6,DSL,0.0754754726749482,Low
2682-KEVRP,One year,22,20.05,No,0.07545039755831678,Low
3810-DVDQQ,Two year,72,117.6,Fiber optic,0.07544211771069657,Low
6007-TCTST,Two year,72,115.8,Fiber optic,0.07544211771069657,Low
1488-PBLJN,Two year,72,116.85,Fiber optic,0.07544211771069657,Low
7569-NMZYQ,Two year,72,118.75,Fiber optic,0.07544211771069657,Low
3717-FDJFU,Two year,5,20.45,No,0.0754296822299409,Low
7037-MTYVW,Two year,38,85.4,DSL,0.07535954518064317,Low
9447-YPTBX,One year,50,19.85,No,0.0752486036345872,Low
3533-UVMOM,Two year,68,70.95,DSL,0.0751680452536689,Low
3812-LRZIR,Two year,27,24.5,No,0.07515534128155303,Low
2138-VFAPZ,Two year,14,19.7,No,0.07513396379757403,Low
9919-FZDED,Two year,72,84.1,DSL,0.07506750215997722,Low
7643-RCHXS,Two year,63,19.35,No,0.07505926179242035,Low
8039-ACLPL,Two year,72,68.75,DSL,0.07503065681183489,Low
9798-OPFEM,Two year,46,21.1,No,0.07490786380201093,Low
1352-HNSAW,Two year,72,115.6,Fiber optic,0.0748917700037012,Low
6729-FZWSY,One year,67,19.45,No,0.07487199592928277,Low
4671-VJLCL,Two year,63,79.85,DSL,0.07471243039272239,Low
3474-BAFSJ,Two year,57,57.5,DSL,0.07466544718035033,Low
5451-MHQOF,One year,56,24.45,No,0.07459650919350742,Low
4750-UKWJK,One year,37,19.6,No,0.07455813128951524,Low
5788-YPOEG,Two year,34,84.75,DSL,0.0745148755692792,Low
7197-VOJMM,Two year,67,69.2,DSL,0.07450146834704356,Low
0378-CJKPV,Two year,72,112.1,Fiber optic,0.07438297386574795,Low
4893-GYUJU,One year,50,19.35,No,0.0743107537336285,Low
1092-WPIVQ,Two year,18,25.1,No,0.07429041277737422,Low
3887-PBQAO,One year,45,25.9,No,0.07426507475312911,Low
4837-PZTIC,Two year,47,41.9,DSL,0.07425342039208899,Low
1964-SVLEA,One year,20,19.7,No,0.07416511056012601,Low
2675-IJRGJ,Two year,53,19.65,No,0.07410212946240799,Low
8106-GWQOK,Two year,38,60.0,DSL,0.07406800037155328,Low
2005-DWQZJ,Two year,8,19.05,No,0.07404090888053753,Low
9451-WLYRI,One year,53,19.05,No,0.07399824206943044,Low
2167-FQSTQ,Two year,72,92.4,DSL,0.07397715594550797,Low
1022-RKXDR,One year,41,24.85,No,0.07397487087241257,Low
2498-XLDZR,Two year,32,73.6,DSL,0.07379940689294208,Low
2400-XIWIO,Two year,71,90.1,DSL,0.07375532444093365,Low
4980-URKXC,One year,36,20.85,No,0.07365046949640305,Low
9068-VPWQQ,Two year,61,75.35,DSL,0.07352914905897658,Low
6447-EGDIV,One year,31,20.95,No,0.07352821721884144,Low
3266-FTKHB,Two year,17,19.15,No,0.07335166773487847,Low
9281-CEDRU,Two year,68,64.1,DSL,0.07334047122846218,Low
3646-ITDGM,Two year,56,19.7,No,0.07333699406049783,Low
6437-UDQJM,Two year,72,84.1,DSL,0.07330507922816856,Low
4859-ZSRDZ,Two year,58,55.5,DSL,0.07318567788597412,Low
9814-AOUDH,Two year,53,19.5,No,0.07317133559259503,Low
3452-FLHYD,One year,25,20.95,No,0.07307988091588923,Low
7799-LGRDP,Two year,43,25.7,No,0.07303229589113626,Low
5067-WJEUN,Two year,67,54.2,DSL,0.07300325796432446,Low
9717-IOAAF,Two year,27,25.85,No,0.07297285561897987,Low
0459-SPZHJ,Two year,63,83.5,DSL,0.07292815042534954,Low
3399-BMLVW,Two year,51,60.5,DSL,0.07289236906740379,Low
2192-OZITF,Two year,45,73.55,DSL,0.07288819167725717,Low
5781-RFZRP,Two year,71,73.5,DSL,0.0728333185873204,Low
2277-AXSDC,One year,32,19.75,No,0.072578302348164,Low
4538-WNTMJ,One year,46,24.95,No,0.07256961873356221,Low
7921-BEPCI,Two year,72,59.75,DSL,0.07252398964049575,Low
9239-GZHZE,Two year,72,113.65,Fiber optic,0.07250576352429303,Low
5993-JSUWV,Two year,66,61.15,DSL,0.07247465310075597,Low
0784-GTUUK,One year,62,23.75,No,0.07242616299054921,Low
0048-PIHNL,One year,49,20.45,No,0.07242579115872738,Low
8008-OTEZX,One year,35,19.65,No,0.07238378289860291,Low
9945-PSVIP,Two year,25,18.7,No,0.07236315398070912,Low
1776-SPBWV,One year,34,20.1,No,0.07233308191140175,Low
5176-OLSKT,Two year,66,66.9,DSL,0.07223236490331879,Low
0440-EKDCF,Two year,62,60.15,DSL,0.07211118528368266,Low
4188-PCPIG,Two year,57,70.35,DSL,0.07207131644198404,Low
7860-KSUGX,Two year,72,64.45,DSL,0.07202179157362423,Low
6096-EGVTU,One year,64,24.9,No,0.07198838197780454,Low
7297-DVYGA,One year,51,19.85,No,0.0718836718246484,Low
7009-PCARS,One year,55,19.1,No,0.07174993973345108,Low
7688-AWMDX,Two year,71,54.5,DSL,0.07174221565878328,Low
3896-ZVNET,Two year,24,24.7,No,0.07164235830636267,Low
5918-VUKWP,One year,32,20.55,No,0.07151416228212783,Low
0263-FJTQO,Two year,50,70.5,DSL,0.07141507900971532,Low
5016-LIPDW,One year,57,19.4,No,0.07140907699336063,Low
1897-RCFUM,One year,39,24.2,No,0.07132813262420555,Low
9531-NSBMR,One year,36,19.25,No,0.07128295652888013,Low
5248-KWLAR,Two year,71,90.35,DSL,0.07121192409462171,Low
5893-PYOLZ,Two year,56,81.8,DSL,0.07115132633450828,Low
9220-CXRSC,Two year,69,61.4,DSL,0.07114032881476269,Low
7169-YWAMK,Two year,72,68.4,DSL,0.07113110177096015,Low
0795-LAFGP,Two year,71,90.4,DSL,0.07104127648171377,Low
8430-TWCBX,One year,49,20.7,No,0.07102978748634765,Low
3704-IEAXF,Two year,72,53.65,DSL,0.0710172820702821,Low
4737-AQCPU,Two year,72,72.1,DSL,0.0710046199011103,Low
5318-YKDPV,Two year,43,79.15,DSL,0.07095511311229921,Low
7157-SMCFK,Two year,61,19.75,No,0.07095446642102975,Low
8345-MVDYC,Two year,45,81.65,DSL,0.07084236669918874,Low
5075-JSDKI,Two year,59,24.45,No,0.07074270526689218,Low
8046-DNVTL,Two year,62,38.6,DSL,0.0705261661382658,Low
2808-CHTDM,Two year,23,25.1,No,0.07052119138893843,Low
3649-JPUGY,Two year,72,88.6,DSL,0.07046448737052566,Low
2123-VSCOT,Two year,59,72.1,DSL,0.07042808089596432,Low
1494-EJZDW,Two year,10,20.15,No,0.07038726036614833,Low
6603-YRDCJ,Two year,33,61.05,DSL,0.07035013907319695,Low
1245-HARPS,Two year,14,20.4,No,0.07028353265559639,Low
4883-KCPZJ,Two year,22,25.25,No,0.07011365819478542,Low
1088-AUUZZ,Two year,56,75.85,DSL,0.07007432391867112,Low
0804-YGEQV,One year,43,24.45,No,0.07004664757825586,Low
6741-QRLUP,Two year,63,80.3,DSL,0.06991833257253885,Low
4376-KFVRS,Two year,72,114.05,Fiber optic,0.06987681435399618,Low
3892-NXAZG,Two year,72,114.05,Fiber optic,0.06987681435399618,Low
1302-TPUBN,Two year,66,19.35,No,0.0698733190666695,Low
6217-KDYWC,Two year,57,19.6,No,0.0698481663346262,Low
6859-QNXIQ,Two year,72,113.1,Fiber optic,0.06970122050100507,Low
5495-GPSRW,Two year,20,19.7,No,0.06969634007979805,Low
0164-XAIRP,Two year,24,19.55,No,0.06964149852641681,Low
1561-BWHIN,One year,19,19.8,No,0.06951889121990143,Low
0848-SOMKO,Two year,70,48.4,DSL,0.06950777531827272,Low
9755-JHNMN,Two year,49,67.4,DSL,0.0694830363978716,Low
0602-DDUML,Two year,57,69.75,DSL,0.06945770013313733,Low
0916-KNFAJ,Two year,61,69.9,DSL,0.06929575712581978,Low
6922-NCEDI,One year,56,21.2,No,0.06918711420607826,Low
5148-HKFIR,Two year,20,19.7,No,0.06916122258617058,Low
3865-ZFZIB,Two year,19,19.65,No,0.06915209504344859,Low
1172-VIYBP,Two year,53,69.7,DSL,0.0691168775578131,Low
8395-ETZKQ,One year,68,19.5,No,0.06911245662031566,Low
3308-JSGML,Two year,59,64.05,DSL,0.06906013545461391,Low
5614-DNZCE,Two year,58,64.9,DSL,0.06901318970232795,Low
8748-HFWBO,One year,19,19.9,No,0.0690061792034156,Low
0608-JDVEC,Two year,50,19.8,No,0.06895638869345498,Low
2333-KWEWW,Two year,18,20.05,No,0.06892020947164794,Low
3520-FJGCV,Two year,72,112.6,Fiber optic,0.06890331412530022,Low
6546-OPBBH,One year,51,23.95,No,0.06882776975000947,Low
4475-NVTLU,Two year,45,19.2,No,0.06874300619239235,Low
6701-DHKWQ,Two year,61,51.35,DSL,0.06873980346099025,Low
3796-ENZGF,Two year,63,67.25,DSL,0.06872435550421983,Low
8645-KOMJQ,Two year,69,81.95,DSL,0.06868826009264264,Low
1266-NZYUI,Two year,72,66.85,DSL,0.06852255311581815,Low
1293-HHSHJ,One year,35,21.1,No,0.06851514395518493,Low
7018-FPXHH,Two year,56,59.8,DSL,0.0684860183722029,Low
5057-RKGLH,Two year,9,20.35,No,0.06835842225568566,Low
2812-REYAT,One year,49,20.05,No,0.06825225070370163,Low
0214-JHPFW,Two year,70,57.8,DSL,0.06814464352204043,Low
5583-EJXRD,Two year,44,54.05,DSL,0.06806846944952401,Low
4121-AGSIN,One year,58,24.5,No,0.06799378830890958,Low
3129-AAQOU,Two year,19,25.6,No,0.06796638413637593,Low
5736-YEJAX,Two year,69,79.45,DSL,0.06795042421024083,Low
0266-GMEAO,Two year,72,114.3,Fiber optic,0.06794067971119305,Low
8098-TDCBU,Two year,42,25.25,No,0.06792353338719827,Low
2616-FLVQC,Two year,64,19.55,No,0.06792032489303182,Low
6051-PTVNS,One year,55,19.15,No,0.06774359701086752,Low
0379-DJQHR,Two year,67,81.35,DSL,0.06771476536406017,Low
3108-PCCGG,Two year,72,84.45,DSL,0.06757819105267507,Low
9639-BUJXT,One year,63,20.5,No,0.0675773090667978,Low
0078-XZMHT,Two year,72,85.15,DSL,0.06755604505631232,Low
8464-EETCQ,Two year,57,18.8,No,0.06754729370061742,Low
5201-CBWYG,One year,62,24.8,No,0.06748475706859049,Low
7399-QHBJS,Two year,72,66.75,DSL,0.06747916833447916,Low
0674-GCDXG,Two year,63,71.9,DSL,0.0674628515561063,Low
2126-GSEGL,Two year,70,84.8,DSL,0.06733383048080817,Low
8670-MEFCP,Two year,36,92.9,DSL,0.06730818693879781,Low
5177-RVZNU,One year,37,20.3,No,0.06722747430989179,Low
4194-FJARJ,Two year,54,60.0,DSL,0.06722076105967054,Low
8590-YFFQO,Two year,70,64.95,DSL,0.067132241470823,Low
1231-YNDEK,Two year,58,19.15,No,0.06695301646259293,Low
6199-IPCAO,Two year,29,26.1,No,0.06694829898722583,Low
9227-YBAXE,Two year,65,82.5,DSL,0.06694203227724341,Low
5406-KGRMX,Two year,71,24.55,No,0.06677712031755943,Low
9499-XPZXM,Two year,72,64.75,DSL,0.06676901668578158,Low
5469-NUJUR,Two year,19,19.95,No,0.06675161675448942,Low
4381-MHQDC,Two year,47,65.0,DSL,0.06674296590520086,Low
8779-YIQQA,One year,21,19.8,No,0.06672165923957311,Low
3166-PNEOF,Two year,61,86.45,DSL,0.06657330166157546,Low
0114-IGABW,Two year,71,58.25,DSL,0.06636503851098126,Low
4312-GVYNH,Two year,70,49.85,DSL,0.06632706658027186,Low
3178-CIFOT,One year,23,19.65,No,0.0663077078821952,Low
0270-THENM,Two year,72,69.85,DSL,0.06629147846012534,Low
3557-HTYWR,Two year,47,74.05,DSL,0.06627250356885724,Low
9565-FLVCG,Two year,65,69.55,DSL,0.06624720893639297,Low
7369-TRPFD,One year,19,18.8,No,0.06622642380667307,Low
6828-HMKWP,Two year,12,21.05,No,0.0662222529505606,Low
0224-NIJLP,Two year,8,20.15,No,0.06601843567991057,Low
7963-SHNDT,Two year,52,39.1,DSL,0.06598623387830575,Low
3653-NCRDJ,One year,43,19.2,No,0.06589769234334505,Low
5394-MEITZ,Two year,60,80.6,DSL,0.065889915821321,Low
6061-PQHMK,One year,25,19.9,No,0.0658013555805847,Low
4707-YNOQA,One year,34,25.6,No,0.06571650747331817,Low
8969-PRHFK,One year,18,19.65,No,0.06571600645426291,Low
4644-OBGFZ,One year,55,19.5,No,0.06570980577222478,Low
9739-JLPQJ,Two year,72,117.5,Fiber optic,0.06567608417805292,Low
3913-FCUUW,Two year,72,70.45,DSL,0.06561675846784293,Low
2954-PIBKO,Two year,69,64.15,DSL,0.06561501240686189,Low
4299-OPXEJ,Two year,56,19.55,No,0.06551850811895031,Low
5751-USDBL,Two year,46,81.0,DSL,0.06548746071840254,Low
3594-BDSOA,One year,24,20.4,No,0.06542081447933003,Low
8277-RVRSV,One year,33,24.15,No,0.06540380170109357,Low
1439-LCGVL,One year,26,19.2,No,0.06534611743882617,Low
4703-MQYKT,Two year,21,19.6,No,0.06501035532807946,Low
0945-TSONX,Two year,47,85.3,DSL,0.06498391605279055,Low
3654-ARMGP,Two year,61,88.65,DSL,0.06481374860494789,Low
3935-TBRZZ,One year,44,25.7,No,0.06472198047637447,Low
7860-UXCRM,Two year,63,74.5,DSL,0.06470468688494187,Low
4940-KHCWD,Two year,60,37.7,DSL,0.06467213701664487,Low
9732-OUYRN,One year,49,19.0,No,0.06465938286289344,Low
5914-GXMDA,One year,32,19.3,No,0.06464027411035773,Low
8143-ETQTI,Two year,23,19.65,No,0.06451587886872677,Low
8191-XWSZG,One year,52,20.65,No,0.06440150684714957,Low
1699-TLDLZ,Two year,16,19.7,No,0.0643531845458593,Low
1089-XZWHH,Two year,24,19.7,No,0.06434953914930747,Low
7244-KXYZN,One year,24,20.45,No,0.06426815297599665,Low
6169-PGNCD,Two year,57,74.3,DSL,0.06414814921705153,Low
8194-PEEBY,One year,24,19.9,No,0.06403635750558408,Low
4526-EXKKN,Two year,40,24.6,No,0.06403486230011725,Low
6518-PPLMZ,Two year,53,19.4,No,0.06400575405296823,Low
0675-NCDYU,Two year,72,116.4,Fiber optic,0.06397663065651486,Low
0017-IUDMW,Two year,72,116.8,Fiber optic,0.06397663065651486,Low
0559-CKHUS,Two year,29,19.55,No,0.06370492239881655,Low
8060-HIWJJ,Two year,64,86.55,DSL,0.06361337802563247,Low
0428-AXXLJ,One year,25,19.5,No,0.06357473557660777,Low
1085-LDWAM,One year,69,20.35,No,0.06344966918371672,Low
3721-WKIIL,Two year,27,19.6,No,0.0633814980519327,Low
5816-JMLGY,Two year,70,80.4,DSL,0.0633423299231908,Low
8859-YSTWS,One year,48,19.95,No,0.06330910160747383,Low
3727-OVPRY,One year,66,25.7,No,0.06328372291466126,Low
1599-EAHXY,One year,60,23.95,No,0.06328346773602249,Low
1930-BZLHI,One year,21,20.35,No,0.06307589120777399,Low
7233-PAHHL,Two year,66,84.0,DSL,0.06305547116375321,Low
0556-FJEGU,Two year,58,70.1,DSL,0.06303293285135783,Low
1116-FRYVH,Two year,48,39.4,DSL,0.06297284159116105,Low
2885-HIJDH,Two year,69,86.9,DSL,0.06295728227189988,Low
7401-JIXNM,Two year,54,91.3,DSL,0.0629540437984692,Low
2211-RMNHO,Two year,68,85.3,DSL,0.06292797454444922,Low
0269-XFESX,One year,23,24.35,No,0.06283962352097705,Low
2650-GYRYL,One year,33,19.45,No,0.06282830631231598,Low
6253-GNHWH,Two year,71,71.1,DSL,0.06281895224990902,Low
6288-CHQJB,Two year,54,69.95,DSL,0.06273893420069776,Low
0019-GFNTW,Two year,56,45.05,DSL,0.06261388299211605,Low
5862-BRIXZ,Two year,46,60.75,DSL,0.06248248995351401,Low
0621-CXBKL,Two year,53,18.7,No,0.062343519310944596,Low
7139-JZFVG,Two year,60,60.5,DSL,0.062281288213298015,Low
2819-GWENI,One year,28,19.9,No,0.06226849946971771,Low
9178-JHUVJ,Two year,24,24.1,No,0.06224390339936569,Low
9170-ARBTB,One year,52,19.6,No,0.06223501629081531,Low
3911-RSNHI,Two year,71,61.4,DSL,0.06223344854562953,Low
7162-WPHPM,Two year,58,71.6,DSL,0.062218749508468,Low
5472-CVMDX,Two year,68,38.9,DSL,0.06209020126504512,Low
3976-HXHCE,Two year,72,19.3,No,0.06201221824915801,Low
6549-BTYPG,Two year,60,60.8,DSL,0.06195566668719634,Low
8510-BBWMU,One year,41,19.75,No,0.061954335608729656,Low
0621-TSSMU,One year,56,19.95,No,0.061922336324806426,Low
3902-MIVLE,Two year,63,75.7,DSL,0.06189739236313732,Low
9477-LGWQI,Two year,70,80.15,DSL,0.06183602689749672,Low
8295-KMENE,Two year,59,76.45,DSL,0.06173368524564797,Low
6374-AFWOX,Two year,46,65.65,DSL,0.06169901048485146,Low
9424-CMPOG,Two year,9,19.6,No,0.061667728106425956,Low
0839-QNXME,Two year,30,19.4,No,0.06164219725482635,Low
5730-DBDSI,Two year,66,19.7,No,0.06163701211635734,Low
8884-FEEWR,One year,35,20.6,No,0.06163311688963291,Low
7632-YUTXB,One year,25,20.05,No,0.06156710882276693,Low
1241-FPMOF,Two year,52,19.65,No,0.06149896515669777,Low
3795-GWTRD,Two year,63,75.55,DSL,0.06148854248169532,Low
3719-TDVQB,Two year,54,18.95,No,0.061375356294748426,Low
3050-RLLXC,Two year,56,81.25,DSL,0.0613604828714381,Low
3948-KXDUF,Two year,66,68.75,DSL,0.061334895921249764,Low
5876-QMYLD,One year,23,20.05,No,0.061225307422842226,Low
7977-HXJKU,Two year,21,19.6,No,0.06120623878817191,Low
9795-SHUHB,Two year,66,58.2,DSL,0.06118197837284656,Low
7427-AUFPY,Two year,54,19.65,No,0.06118181986361829,Low
7609-YBPXG,Two year,54,87.1,DSL,0.06115831322154051,Low
6072-NUQCB,One year,22,20.25,No,0.061148193688688623,Low
0562-FGDCR,Two year,72,74.55,DSL,0.06114563687681347,Low
7328-OWMOM,One year,31,20.1,No,0.06090700498271694,Low
3813-DHBBB,Two year,67,50.95,DSL,0.06088449740823179,Low
1568-BEKZM,Two year,70,90.05,DSL,0.06087250192270092,Low
9500-WBGRP,Two year,69,19.1,No,0.06077460864977703,Low
7639-OPLNG,Two year,70,79.25,DSL,0.06076288500171349,Low
3521-HTQTV,Two year,34,26.1,No,0.060759957280854544,Low
7301-ABVAD,Two year,72,86.6,DSL,0.060665843181824095,Low
9091-WTUUY,Two year,64,69.25,DSL,0.06065730373183406,Low
4092-OFQZS,One year,20,20.65,No,0.06063506524544195,Low
6631-HMANX,Two year,72,85.45,DSL,0.06062085804199652,Low
9668-PUGNU,Two year,71,24.5,No,0.060581983415299745,Low
0336-PIKEI,Two year,72,74.4,DSL,0.06057411868387953,Low
8336-TAVKX,Two year,72,78.45,DSL,0.06051285793741316,Low
1328-EUZHC,Two year,18,20.1,No,0.06042534577274199,Low
2150-OEGBV,One year,27,20.1,No,0.060351871940425725,Low
8766-PAFNE,Two year,71,79.1,DSL,0.06021801586353791,Low
1221-GHZEP,Two year,62,65.1,DSL,0.060207725168028796,Low
9339-FIIJL,Two year,72,85.95,DSL,0.06019687747936103,Low
8990-YOZLV,Two year,69,66.9,DSL,0.06007768631941269,Low
3125-RAHBV,One year,22,20.3,No,0.060023060027387276,Low
6188-UXBBR,One year,38,20.25,No,0.059964722472704964,Low
6203-HBZPA,Two year,52,63.9,DSL,0.059890013895437244,Low
2990-OGYTD,Two year,67,86.15,DSL,0.059820239528169,Low
4487-ZYJZK,One year,38,19.6,No,0.05980245968741724,Low
3712-PKXZA,One year,61,20.55,No,0.059801646331225214,Low
2821-WARNZ,One year,49,19.45,No,0.05980040854247072,Low
0562-KBDVM,Two year,70,44.6,DSL,0.05976356115959876,Low
5803-NQJZO,Two year,72,67.8,DSL,0.05965360560497043,Low
0229-LFJAF,Two year,72,69.65,DSL,0.05962381899246084,Low
6292-TOSSS,Two year,50,24.9,No,0.0595971372583251,Low
1627-AFWVJ,Two year,29,19.4,No,0.059505799070583516,Low
9993-LHIEB,Two year,67,67.85,DSL,0.05949575794760062,Low
6925-BAYGL,Two year,53,25.1,No,0.059474232249653154,Low
2805-AUFQN,Two year,25,19.8,No,0.059295681450280524,Low
2892-GESUL,Two year,18,19.35,No,0.05923857206217167,Low
0486-LGCCH,Two year,11,19.65,No,0.05917688170157844,Low
0071-NDAFP,Two year,25,25.5,No,0.059115618163339684,Low
7306-YDSOI,Two year,69,59.75,DSL,0.05911043392666598,Low
3572-UUHRS,One year,45,18.85,No,0.059043278740711025,Low
8619-IJNDK,Two year,71,64.05,DSL,0.05892796087127757,Low
8234-GSZYK,Two year,43,26.45,No,0.05891919487414582,Low
1635-HDGFT,Two year,19,20.5,No,0.05889007896364507,Low
2075-PUEPR,Two year,55,19.35,No,0.05888892239431865,Low
3389-KTRXV,Two year,23,23.85,No,0.05885488838716319,Low
3778-FOAQW,One year,24,20.15,No,0.05875624016973736,Low
6080-LNESI,Two year,51,24.75,No,0.05873331230937162,Low
8316-BBQAY,Two year,65,59.95,DSL,0.058523108750501,Low
1403-LKLIK,One year,33,20.1,No,0.05847739262275714,Low
5627-TVBPP,One year,35,20.1,No,0.0584221949296645,Low
7473-ZBDSN,Two year,14,18.8,No,0.05824814938482177,Low
6732-VAILE,Two year,70,85.95,DSL,0.058201786961044145,Low
8717-VCTXJ,One year,42,19.55,No,0.05819781884443213,Low
5095-ETBRJ,Two year,55,56.8,DSL,0.05818820424334641,Low
3638-VBZTA,Two year,68,86.5,DSL,0.05804882463219903,Low
4254-QPEDE,Two year,52,66.25,DSL,0.057949574168481705,Low
2160-GPFXD,Two year,54,65.65,DSL,0.05786642645065488,Low
4102-HLENU,Two year,67,65.65,DSL,0.05778785303606525,Low
0042-JVWOJ,One year,26,19.6,No,0.05764280098956465,Low
6527-PZFPV,One year,24,20.8,No,0.05757952626452427,Low
5320-BRKGK,Two year,58,75.8,DSL,0.057549760178217335,Low
5249-QYHEX,Two year,40,24.8,No,0.05754411210246786,Low
8174-LNWMW,Two year,31,20.9,No,0.057395794070437274,Low
0854-UYHZD,Two year,13,19.55,No,0.05724438343338316,Low
9507-HSMMZ,Two year,54,20.0,No,0.05707642656704969,Low
4636-TVXVG,One year,62,19.95,No,0.05705328317283116,Low
2882-WDTBA,Two year,69,75.75,DSL,0.05701779446953591,Low
